user_id,companion,travel_style,budget,duration_days,like_keywords,dislike_keywords,crowd_tolerance,age,gender,start_date
U0897,couple,Cultural,1600000,2,"['Generous portions', 'Good value', 'Scenic views']","['High price', 'Limited options']",0.09,35,Both,2025-01-17
U0898,solo,Activity,200000,2,"['Good value', 'Friendly service', 'Generous portions']","['Hygiene issues', 'Noise']",0.9,20,Female,2025-06-25
U0899,friends,Cultural,200000,1,"['Affordable prices', 'Generous portions', 'Authentic taste']","['Limited amenities', 'Small portions']",0.34,35,Female,2025-10-01
U0900,couple,Activity,900000,2,"['High-quality meat', 'Attentive staff', 'Value for money']","['Slow service', 'Small portions']",0.85,37,Both,2025-11-24
U0901,friends,Cultural,1100000,5,"['Generous portions', 'Quick service', 'Pleasant atmosphere']","['Limited menu', 'Small portions']",0.41,29,Male,2025-07-05
U0902,couple,Activity,1000000,2,"['Scenic views', 'Tasty food', 'Value for money']","['Outdated facilities', 'High price']",0.63,52,Both,2025-05-25
U0903,couple,Foodie,100000,1,"['Spicy flavor', 'Friendly service', 'Quiet atmosphere']","['Poor value', 'Poor cleanliness']",0.65,47,Both,2025-12-28
U0904,solo,Cultural,1300000,2,"['Ocean view', 'Pleasant atmosphere', 'Fresh seafood']","['Weak water pressure', 'Limited amenities']",0.99,37,Female,2025-05-16
U0905,couple,Healing,200000,1,"['Clean facilities', 'Delicious coffee', 'Beautiful view']","['Poor food quality', 'Bland taste']",0.01,28,Both,2025-01-29
U0906,solo,Foodie,600000,5,"['Delicious food', 'Good value', 'Spicy flavor']","['Small room size', 'Noise']",0.37,62,Female,2025-07-07
U0907,solo,Healing,1100000,3,"['Attentive staff', 'Ocean view', 'Comfortable bedding']","['Long wait', 'Limited menu']",0.18,60,Male,2025-05-16
U0908,solo,Activity,600000,3,"['Scenic views', 'Convenient amenities', 'Tender meat']","['Limited amenities', 'Noise']",0.9,32,Female,2025-04-11
U0909,friends,Foodie,400000,2,"['Quiet atmosphere', 'Clean room', 'Attentive staff']","['Overpriced', 'Weak water pressure']",0.91,33,Female,2025-05-03
U0910,solo,Foodie,300000,3,"['Cleanliness', 'Affordable prices', 'Quick service']","['Outdated facilities', 'Unfriendly staff']",0.5,64,Female,2025-01-24
U0911,solo,Activity,1000000,3,"['Ocean view', 'Fresh seafood', 'Attentive staff']","['Weak water pressure', 'Insect presence']",0.02,51,Female,2025-09-22
U0912,couple,Activity,200000,1,"['Well-maintained facilities', 'Fresh seafood', 'Variety of dishes']","['Lack of privacy', 'Poor value']",0.6,52,Both,2025-06-10
U0913,solo,Activity,500000,3,"['Good value', 'Clean room', 'Fresh seafood']","['High price', 'Small room size']",0.9,43,Male,2025-03-31
U0914,friends,Cultural,900000,5,"['Delicious coffee', 'Ocean view', 'Spicy flavor']","['Slow service', 'Overpriced']",0.16,56,Female,2025-07-15
U0915,solo,Healing,400000,2,"['Good value', 'Tender meat', 'Satisfying portions']","['Weak water pressure', 'Overpriced']",0.82,24,Male,2025-07-31
U0916,solo,Healing,300000,2,"['Clean room', 'Friendly service', 'Pleasant atmosphere']","['Noise', 'Bland taste']",0.88,61,Male,2025-08-07
U0917,couple,Activity,900000,4,"['Attentive staff', 'Large portions', 'Ocean view']","['Poor cleanliness', 'Noise']",0.15,62,Both,2025-09-24
U0918,solo,Foodie,700000,3,"['Family-friendly', 'Fresh seafood', 'Comfortable bedding']","['Limited menu', 'Poor value']",0.04,18,Male,2025-12-20
U0919,solo,Healing,300000,2,"['Delicious coffee', 'Tender meat', 'Friendly service']","['Noise', 'Unfriendly staff']",0.67,41,Male,2025-10-14
U0920,solo,Foodie,1300000,4,"['Friendly service', 'Convenient amenities', 'Spicy flavor']","['Slow service', 'Lack of privacy']",0.39,49,Female,2025-11-01
U0921,couple,Foodie,700000,4,"['Delicious food', 'Authentic taste', 'Tender meat']","['Hygiene issues', 'Noise']",0.9,51,Both,2025-06-25
U0922,solo,Cultural,500000,4,"['Tasty food', 'Friendly service', 'High-quality meat']","['Small room size', 'Poor food quality']",0.68,39,Female,2025-05-28
U0923,friends,Healing,800000,1,"['Friendly service', 'Fresh seafood', 'Scenic views']","['Salty food', 'Insect presence']",0.3,46,Male,2025-08-11
U0924,friends,Cultural,500000,2,"['High-quality meat', 'Cleanliness', 'Ocean view']","['Unpleasant taste', 'Hygiene issues']",0.23,30,Female,2025-06-07
U0925,solo,Foodie,800000,2,"['Quick service', 'Scenic views', 'Good value']","['Lack of privacy', 'Poor soundproofing']",0.81,32,Male,2025-10-10
U0926,solo,Healing,200000,2,"['Good value', 'Family-friendly', 'Clean facilities']","['Small room size', 'Limited amenities']",0.29,47,Female,2025-05-15
U0927,friends,Foodie,1000000,4,"['Authentic taste', 'Well-maintained facilities', 'Friendly service']","['Small room size', 'Long wait']",0.64,56,Female,2025-11-22
U0928,couple,Foodie,400000,4,"['Attentive staff', 'High-quality meat', 'Tasty food']","['Cramped space', 'Long wait']",0.84,21,Both,2025-02-02
U0929,friends,Foodie,1400000,3,"['Authentic taste', 'Family-friendly', 'Good value']","['Weak water pressure', 'Overpriced']",0.55,31,Female,2025-07-15
U0930,solo,Cultural,1600000,2,"['Pleasant atmosphere', 'Ocean view', 'Delicious coffee']","['Insect presence', 'Slow service']",0.39,55,Male,2025-10-31
U0931,friends,Cultural,200000,2,"['Fresh seafood', 'Well-maintained facilities', 'Affordable prices']","['High price', 'Weak water pressure']",0.89,51,Male,2025-03-16
U0932,friends,Activity,400000,1,"['Beautiful view', 'Clean facilities', 'High-quality meat']","['Cramped space', 'Bland taste']",0.37,40,Female,2025-09-30
U0933,couple,Cultural,1000000,3,"['Ocean view', 'Authentic taste', 'Friendly service']","['Insect presence', 'Slow service']",0.53,62,Both,2025-01-03
U0934,couple,Foodie,300000,2,"['Attentive staff', 'Well-maintained facilities', 'Beautiful view']","['Noise', 'Outdated facilities']",0.54,23,Both,2025-07-05
U0935,solo,Healing,300000,2,"['Pleasant atmosphere', 'Beautiful view', 'Attentive staff']","['Outdated facilities', 'Limited menu']",0.55,26,Male,2025-11-30
U0936,friends,Cultural,100000,1,"['Attentive staff', 'High-quality meat', 'Pleasant atmosphere']","['Cramped space', 'Slow service']",0.02,27,Male,2025-08-23
U0937,solo,Cultural,400000,2,"['Good value', 'Clean facilities', 'High-quality meat']","['Limited amenities', 'Long wait']",0.69,40,Female,2025-04-20
U0938,solo,Cultural,700000,2,"['Delicious coffee', 'Good value', 'Variety of dishes']","['High price', 'Hygiene issues']",0.35,18,Female,2025-06-08
U0939,solo,Foodie,1300000,5,"['Attentive staff', 'Convenient amenities', 'Delicious coffee']","['Unpleasant taste', 'Hygiene issues']",0.74,52,Female,2025-08-29
U0940,friends,Activity,600000,2,"['Tasty food', 'Attentive staff', 'Ocean view']","['Poor value', 'Unfriendly staff']",0.24,29,Female,2025-02-11
U0941,friends,Cultural,1400000,5,"['Good value', 'Clean room', 'Attentive staff']","['Lack of privacy', 'Limited menu']",0.1,29,Male,2025-05-27
U0942,friends,Healing,4200000,5,"['Satisfying portions', 'Delicious coffee', 'Quick service']","['Slow service', 'Bland taste']",0.08,65,Male,2025-03-14
U0943,couple,Cultural,600000,3,"['Ocean view', 'Clean facilities', 'Tender meat']","['Cramped space', 'Poor cleanliness']",0.08,33,Both,2025-03-31
U0944,solo,Activity,400000,3,"['Affordable prices', 'Pleasant atmosphere', 'Variety of dishes']","['Weak water pressure', 'Limited options']",0.5,51,Male,2025-06-16
U0945,friends,Foodie,1800000,2,"['Affordable prices', 'Large portions', 'Scenic views']","['Hygiene issues', 'Poor value']",0.5,50,Female,2025-03-09
U0946,couple,Foodie,300000,1,"['Delicious coffee', 'Quiet atmosphere', 'Value for money']","['Poor cleanliness', 'Salty food']",0.61,62,Both,2025-05-15
U0947,solo,Cultural,200000,2,"['Satisfying portions', 'Variety of dishes', 'Delicious food']","['Hygiene issues', 'Limited amenities']",0.84,28,Female,2025-04-14
U0948,couple,Activity,400000,3,"['High-quality meat', 'Scenic views', 'Comfortable bedding']","['Outdated facilities', 'Insect presence']",0.54,25,Both,2025-09-06
U0949,solo,Activity,1500000,2,"['Quiet atmosphere', 'Generous portions', 'Good value']","['Limited options', 'Poor soundproofing']",0.96,60,Female,2025-02-11
U0950,friends,Healing,200000,2,"['Well-maintained facilities', 'Fresh seafood', 'Clean room']","['High price', 'Slow service']",0.87,57,Male,2025-08-09
U0951,friends,Foodie,500000,2,"['Friendly service', 'Clean room', 'Tender meat']","['Insect presence', 'Poor food quality']",0.18,23,Male,2025-06-12
U0952,couple,Foodie,300000,1,"['Cleanliness', 'Quick service', 'Large portions']","['Poor soundproofing', 'Long wait']",0.09,36,Both,2025-02-02
U0953,friends,Foodie,1900000,3,"['Affordable prices', 'Ocean view', 'Family-friendly']","['Insect presence', 'Unfriendly staff']",0.37,36,Male,2025-02-23
U0954,friends,Activity,600000,5,"['Family-friendly', 'Scenic views', 'Tender meat']","['Poor food quality', 'Long wait']",0.21,55,Female,2025-03-24
U0955,solo,Foodie,400000,3,"['Tender meat', 'Scenic views', 'Large portions']","['Bland taste', 'Lack of privacy']",0.74,34,Male,2025-04-28
U0956,couple,Foodie,600000,3,"['Affordable prices', 'Well-maintained facilities', 'Spicy flavor']","['High price', 'Bland taste']",0.44,65,Both,2025-08-26
U0957,friends,Foodie,400000,2,"['Attentive staff', 'Convenient amenities', 'Quiet atmosphere']","['Limited amenities', 'Overpriced']",0.22,45,Male,2025-08-16
U0958,solo,Cultural,100000,1,"['Fresh seafood', 'Quick service', 'Affordable prices']","['Unfriendly staff', 'Noise']",0.75,33,Male,2025-12-02
U0959,friends,Healing,500000,2,"['Authentic taste', 'Family-friendly', 'Comfortable bedding']","['Noise', 'Limited amenities']",0.58,50,Female,2025-06-06
U0960,couple,Activity,400000,3,"['Quick service', 'Family-friendly', 'High-quality meat']","['High price', 'Poor soundproofing']",0.21,18,Both,2025-08-21
U0961,couple,Healing,300000,2,"['Friendly service', 'Well-maintained facilities', 'Authentic taste']","['Hygiene issues', 'Small room size']",0.86,51,Both,2025-02-24
U0962,couple,Activity,400000,2,"['Family-friendly', 'Large portions', 'Good value']","['Bland taste', 'Long wait']",0.01,24,Both,2025-08-26
U0963,friends,Foodie,800000,4,"['Clean facilities', 'Ocean view', 'Friendly service']","['Insect presence', 'Poor value']",0.83,33,Female,2025-02-09
U0964,friends,Cultural,1000000,5,"['Pleasant atmosphere', 'Friendly service', 'Good value']","['Slow service', 'Poor soundproofing']",0.33,32,Female,2025-08-21
U0965,couple,Cultural,400000,2,"['Tasty food', 'Ocean view', 'Family-friendly']","['Noise', 'Hygiene issues']",0.43,53,Both,2025-06-05
U0966,friends,Cultural,400000,3,"['Quick service', 'Tasty food', 'Ocean view']","['Salty food', 'Overpriced']",0.33,31,Male,2025-09-14
U0967,friends,Cultural,1300000,3,"['Cleanliness', 'Satisfying portions', 'Convenient amenities']","['Limited menu', 'Unfriendly staff']",0.94,45,Female,2025-04-14
U0968,couple,Healing,200000,2,"['Authentic taste', 'Affordable prices', 'Delicious coffee']","['Poor food quality', 'Lack of privacy']",0.35,18,Both,2025-06-20
U0969,solo,Healing,2200000,3,"['Convenient amenities', 'Quiet atmosphere', 'Good value']","['Slow service', 'Hygiene issues']",0.72,33,Female,2025-01-28
U0970,friends,Activity,500000,2,"['Clean facilities', 'Family-friendly', 'Beautiful view']","['Hygiene issues', 'Outdated facilities']",0.02,29,Male,2025-03-11
U0971,solo,Foodie,300000,2,"['Generous portions', 'Pleasant atmosphere', 'Clean room']","['Small room size', 'Weak water pressure']",0.47,48,Female,2025-11-13
U0972,friends,Cultural,1300000,3,"['Quick service', 'Quiet atmosphere', 'Clean room']","['Poor value', 'Noise']",0.82,61,Male,2025-07-24
U0973,solo,Healing,300000,2,"['Family-friendly', 'High-quality meat', 'Ocean view']","['Limited options', 'Hygiene issues']",0.36,60,Male,2025-05-06
U0974,couple,Cultural,300000,3,"['Attentive staff', 'Pleasant atmosphere', 'Well-maintained facilities']","['Unfriendly staff', 'Weak water pressure']",0.82,53,Both,2025-05-02
U0975,couple,Healing,1600000,5,"['Generous portions', 'Pleasant atmosphere', 'Tasty food']","['Salty food', 'Cramped space']",0.74,35,Both,2025-10-12
U0976,couple,Foodie,700000,2,"['Clean room', 'Affordable prices', 'Tasty food']","['Poor soundproofing', 'Poor food quality']",0.14,53,Both,2025-08-11
U0977,couple,Healing,900000,5,"['Satisfying portions', 'Beautiful view', 'Clean facilities']","['Small room size', 'Weak water pressure']",0.8,62,Both,2025-08-26
U0978,friends,Foodie,1000000,2,"['Delicious food', 'Clean room', 'Authentic taste']","['Unfriendly staff', 'Hygiene issues']",0.15,65,Female,2025-03-13
U0979,friends,Activity,800000,2,"['Attentive staff', 'Clean facilities', 'Convenient amenities']","['Cramped space', 'Overpriced']",0.59,63,Male,2025-09-30
U0980,solo,Activity,500000,4,"['Affordable prices', 'Beautiful view', 'Delicious coffee']","['Unfriendly staff', 'Poor value']",0.63,26,Female,2025-07-19
U0981,solo,Healing,1600000,4,"['Authentic taste', 'Family-friendly', 'Cleanliness']","['Cramped space', 'Lack of privacy']",0.92,18,Female,2025-04-20
U0982,solo,Foodie,700000,3,"['Large portions', 'Clean room', 'Friendly service']","['Salty food', 'Limited menu']",0.2,46,Male,2025-06-26
U0983,solo,Cultural,2000000,5,"['Delicious food', 'Ocean view', 'Good value']","['Limited options', 'Small room size']",0.14,45,Female,2025-05-26
U0984,friends,Cultural,500000,2,"['Large portions', 'Beautiful view', 'Quick service']","['Hygiene issues', 'Slow service']",0.75,21,Female,2025-11-16
U0985,solo,Healing,100000,1,"['Variety of dishes', 'Cleanliness', 'Beautiful view']","['Outdated facilities', 'Limited menu']",0.44,36,Male,2025-05-26
U0986,solo,Healing,2200000,5,"['Variety of dishes', 'Friendly service', 'Cleanliness']","['Poor soundproofing', 'Small portions']",0.02,36,Female,2025-05-11
U0987,solo,Foodie,1400000,4,"['Authentic taste', 'Fresh seafood', 'Ocean view']","['Small portions', 'Lack of privacy']",0.17,33,Male,2025-04-20
U0988,couple,Healing,4700000,5,"['Good value', 'Cleanliness', 'Authentic taste']","['Poor food quality', 'Lack of privacy']",0.72,37,Both,2025-01-24
U0989,couple,Foodie,600000,3,"['Friendly service', 'Beautiful view', 'Convenient amenities']","['Overpriced', 'Weak water pressure']",0.34,25,Both,2025-01-16
U0990,couple,Foodie,600000,3,"['Delicious coffee', 'Generous portions', 'Convenient amenities']","['Weak water pressure', 'Limited amenities']",0.01,50,Both,2025-05-31
U0991,solo,Cultural,400000,2,"['High-quality meat', 'Generous portions', 'Delicious food']","['Overpriced', 'Bland taste']",0.01,43,Male,2025-12-10
U0992,friends,Healing,400000,2,"['Tasty food', 'Comfortable bedding', 'Value for money']","['Small room size', 'Poor soundproofing']",0.87,18,Female,2025-05-31
U0993,friends,Activity,1300000,5,"['Variety of dishes', 'Satisfying portions', 'Friendly service']","['Poor soundproofing', 'Limited options']",0.09,35,Female,2025-07-07
U0994,solo,Healing,400000,1,"['Ocean view', 'Authentic taste', 'Fresh seafood']","['Poor food quality', 'Long wait']",0.76,55,Male,2025-01-16
U0995,couple,Healing,300000,2,"['Ocean view', 'Quiet atmosphere', 'Cleanliness']","['Bland taste', 'High price']",0.41,19,Both,2025-10-20
U0996,friends,Healing,300000,3,"['Value for money', 'Convenient amenities', 'Clean room']","['Hygiene issues', 'Noise']",0.79,56,Male,2025-06-29
U0997,friends,Healing,400000,1,"['Quiet atmosphere', 'Fresh seafood', 'Satisfying portions']","['Outdated facilities', 'Poor cleanliness']",0.36,33,Female,2025-07-08
U0998,solo,Foodie,1600000,2,"['Quick service', 'Comfortable bedding', 'Affordable prices']","['Unfriendly staff', 'Lack of privacy']",0.62,55,Male,2025-04-08
U0999,friends,Cultural,400000,2,"['Tasty food', 'Clean facilities', 'Attentive staff']","['Lack of privacy', 'Cramped space']",0.67,51,Female,2025-12-09
U1000,friends,Activity,600000,2,"['Tasty food', 'Variety of dishes', 'Large portions']","['Noise', 'Poor value']",0.56,34,Female,2025-10-25
