id,name,address,lat,lng,description,category,sub_category,source,url,rating,review_count,like,dislike,checkin_time,checkout_time,offpeak_weekday_price_max,offpeak_weekday_price_min,offpeak_weekday_price_avg,offpeak_weekend_price_max,offpeak_weekend_price_min,offpeak_weekend_price_avg,peak_weekday_price_max,peak_weekday_price_min,peak_weekday_price_avg,peak_weekend_price_max,peak_weekend_price_min,peak_weekend_price_avg
10062033,강릉 욜로오션뷰스파펜션,강원특별자치도 강릉시 해안로711번길 27-12,37.81613549,128.8896393,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10062033,5.0,7.0,Cleanliness; Comfortable bedding; Friendly service; Private spa; Spacious interior,,15:00,11:00,99000,59000,72333,169000,149000,159000,209000,99000,152333,209000,189000,199000
3012455,강릉 그레이호텔,강원도 강릉시 하슬라로192번길 6,37.76666136,128.8760502,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3012455,4.6,523.0,Cleanliness; Comfortable bedding; Spacious room; Friendly service; Well-equipped bathroom,Lack of amenities; Narrow parking spaces,15:00,11:00,179000,87770,105066,499000,176660,238956,529000,239000,299233,529000,239000,299233
10046779,강릉 칸펜션,강원도 강릉시 사천면 진리항구2길 22 칸펜션,37.83771491,128.8751683,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10046779,4.7,37.0,Friendly service; Affordable price; Cleanliness; Convenient facilities; Value for money,Limited kitchen utensils; Outdated decor; Outdated facilities,15:00,11:00,360000,100000,132500,350000,79000,113000,350000,80000,113750,350000,70000,105000
10056414,강릉 당신의안목펜션,강원특별자치도 강릉시 창해로14번길 6,37.77335301,128.9460204,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10056414,4.3,53.0,Beautiful view; Cleanliness; Friendly service; Good location; Quiet atmosphere,Poor soundproofing; Incomplete toiletries; Inconvenient key system; Small room size,15:00,11:00,190000,110000,145000,290000,210000,253000,240000,150000,190000,290000,210000,253000
10060752,강릉 감성스테이 강릉채,강원특별자치도 강릉시 주문진읍 신리천로 288-33,37.87848391,128.7999743,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10060752,5.0,15.0,Cleanliness; Friendly service; Aesthetic interior; Comfortable atmosphere; Swimming pool,,16:00,12:00,199000,199000,199000,414810,414810,414810,249000,246510,247755,419000,419000,419000
3010596,강릉 캡슐인강릉 게스트하우스,강원도 강릉시 창해로 352-1,37.79480745,128.9181276,,Accommodation,게스트하우스,Yanolja,https://nol.yanolja.com/stay/domestic/3010596,4.4,262.0,Cleanliness; Breakfast options; Room quality; Value for money; Comfort,Lighting issues; Noise; Limited staff presence; Lack of elevator; Cleanliness issues,15:00,11:00,50000,25000,37500,60000,30000,45000,44000,22000,33000,60000,30000,45000
3011533,강릉 라피네호텔,강원도 강릉시 구정면 회산로 58-12,37.72411595,128.8438032,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/3011533,4.8,610.0,Comfortable bedding; Friendly service; Quiet atmosphere; High-quality facilities; Privacy,Separate toilet and shower,16:00,12:00,114000,54000,80666,214000,114000,157333,214000,114000,157333,214000,114000,157333
1000111929,강릉 산타비치펜션(경포해변인근),강원특별자치도 강릉시 해안로 362-1 (강문동),37.79561733,128.9139564,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000111929,4.1,364.0,Cleanliness; Cozy atmosphere; Good value; Interior design; Scenic view,Limited barbecue space,15:00,11:00,135000,65000,86555,235000,135000,176333,295000,175000,218555,349000,225000,269666
1000109886,강릉 블랑비치펜션,강원특별자치도 강릉시 사천면 진리해변길 83,37.83930288,128.8764758,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000109886,4.9,294.0,Cleanliness; Scenic view; Friendly service; Comfortable amenities; Pleasant atmosphere,Lack of slippers; Lack of toiletries,15:00,11:00,184000,114000,147333,284000,234000,264000,204000,154000,180666,344000,284000,314000
10045118,강릉 글래드펜션,강원도 강릉시 연곡면 영진길 106-1,37.86781888,128.8467224,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10045118,5.0,80.0,Friendly service; Exceptional cleanliness; Great view; Well-equipped amenities; Pleasant atmosphere,,15:00,11:00,90600,53300,67483,181300,104500,136500,181300,104500,138433,228000,129500,162633
10039612,강릉 돌고래스파펜션,강원도 강릉시 사천면 진리해변길 103,37.84071213,128.8760246,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10039612,5.0,61.0,Friendly service; Scenic view; Comfortable bedding; Convenient facilities; Quiet atmosphere,High cost; Inconvenient kitchen; Poor temperature control; Weak spa pressure; Unsafe ladder,15:00,11:00,170000,110000,126666,267300,207900,224400,267300,207900,224400,290000,227700,245900
10039924,강릉 위펜션(안목 커피거리),강원도 강릉시 창해로 10-1,37.77320475,128.9460302,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10039924,4.9,295.0,Cleanliness; Scenic view; Convenience; Good amenities; Pleasant atmosphere,Privacy issues,15:00,11:00,146000,86000,116000,216000,160000,187500,280000,165000,200625,250000,180000,204375
1000111789,강릉 바다를품은스파펜션,강원도 강릉시 사천면 해안로 1080,37.84563152,128.869709,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/1000111789,4.7,245.0,Friendly service; Delicious food; Scenic view; Spacious room; Cleanliness,,15:00,11:00,219000,189000,199000,359000,259000,314000,359000,259000,314000,359000,259000,314000
10060077,강릉 도도하우스,강원특별자치도 강릉시 사천면 순포안길 32,37.82153746,128.8832113,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10060077,5.0,8.0,Friendly service; Cleanliness; Spacious pool; Comfortable accommodation; Aesthetic decor,Lack of tableware,16:00,11:00,230000,230000,230000,450000,450000,450000,500000,500000,500000,500000,500000,500000
3017908,강릉 경포별빛연가펜션,강원특별자치도 강릉시 저동길 123-4,37.79723059,128.8913201,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3017908,4.8,69.0,Cleanliness; Comfortable atmosphere; Friendly service; Convenient amenities; Quiet environment,Outdated facilities,15:00,11:00,140000,80000,105000,160000,100000,125000,140000,80000,105000,160000,100000,125000
10064080,강릉 115풀빌라,강원특별자치도 강릉시 주문진읍 신리천로 115-2,37.88111329,128.8191023,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10064080,5.0,9.0,Comfortable rooms; Excellent service; Thoughtful amenities; Spacious bathrooms; Beautiful garden,Chlorine smell,15:00,11:00,399000,399000,399000,699000,699000,699000,899000,899000,899000,899000,899000,899000
10059974,강릉 캐빈,강원특별자치도 강릉시 금성로61번길 13,37.75114627,128.8961644,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10059974,4.4,15.0,Clean room; Affordable price; Comfortable stay; Good value; Spacious parking,No elevator; Outdated facilities; Smoking odor; Bathroom odor; Towels smell,16:00,12:00,50000,40000,43000,59400,49500,52470,59400,49500,52668,80000,70000,73200
3017326,강릉 민트클라우드펜션 (해변인근),강원특별자치도 강릉시 해안로 663-12,37.81473455,128.8938649,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3017326,4.4,500.0,Friendly service; Exceptional cleanliness; Comfortable atmosphere; Affordable price; Good facilities,Dim lighting; Noise disturbance; Price inconsistency; Unclean spa,15:00,11:00,54000,54000,54000,130000,130000,130000,135000,135000,135000,135000,135000,135000
10048892,강릉 프렌즈하우스,강원도 강릉시 사천면 중앙서로 657-16,37.78854649,128.8041461,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10048892,4.7,4.0,Cozy atmosphere; Cleanliness; Friendly service; Pet-friendly; Comfortable environment,,15:00,11:00,250000,120000,202000,300000,150000,236000,250000,120000,202000,300000,150000,236000
3012759,강릉 다비앙스파펜션,강원특별자치도 강릉시 경포로463번안길 10-2,37.80197879,128.901994,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3012759,4.8,69.0,Cleanliness; Comfortable bedding; Spaciousness; Good value; Beautiful view,Limited outlets; Noisy stairs; Worn-out furniture; Limited toiletries; Hazardous step,15:00,11:00,119000,70000,105000,229000,150000,206428,229000,150000,206428,229000,150000,206428
10060228,강릉 다오풀빌라,강원특별자치도 강릉시 저동골길 126-12,37.80499524,128.8933004,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10060228,5.0,8.0,Cleanliness; Comfortable atmosphere; Good facilities; Spacious accommodation; Affordable price,Heated pool,15:00,11:00,239000,219000,229000,335610,315810,325710,296010,276210,286110,339000,319000,329000
3005705,강릉 이지비야펜션,강원특별자치도 강릉시 성산면 대송길 282-47,37.78429371,128.828615,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3005705,5.0,66.0,Friendly service; Cleanliness; Spacious rooms; Comfort; Good value,Cold bathroom; Limited cookware,15:00,11:00,90000,60000,67500,120000,90000,97500,90000,60000,67500,120000,90000,97500
3012509,강릉 상상스파펜션,강원특별자치도 강릉시 사천면 진리해변길 131,37.8424615,128.8737651,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3012509,4.2,413.0,Beautiful view; Cleanliness; Comfortable amenities; Friendly service; Good value,Poor maintenance; Privacy issues; Limited kitchenware; Water pressure problems; Price inconsistency,15:00,11:00,129000,119000,124000,239000,229000,234000,199000,189000,194000,239000,229000,234000
10061069,강릉 리벤티아풀빌라,강원특별자치도 강릉시 연곡면 해안로 1385,37.86518367,128.846045,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10061069,4.7,30.0,Cleanliness; Comfortable bedding; Friendly service; Well-equipped facilities; Private pool,Inadequate soundproofing; Small shower space; Limited pool time,15:00,11:00,194750,129000,162125,344750,282250,314750,269750,207250,237666,352250,289750,321000
10060689,강릉 편안한가독채풀빌라,강원특별자치도 강릉시 사천면 중앙서로 330-48,37.80500001,128.8272795,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10060689,4.7,15.0,Comfortable rooms; Family-friendly; Pet-friendly; Scenic view; Well-maintained,High price; Limited facilities,15:00,11:00,249000,199000,232333,474100,449000,457366,249000,199000,232333,519000,516300,517200
10060041,강릉 열시반펜션,강원특별자치도 강릉시 저동길 112,37.79581613,128.8903302,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10060041,5.0,3.0,Cleanliness; Convenient access; Barbecue facilities; Friendly service; Natural atmosphere,,15:00,11:00,120000,60000,88333,150000,69000,103166,150000,100000,123333,160000,120000,141666
10064051,강릉 스테이경포풀빌라,강원특별자치도 강릉시 해안로 689-30,37.81557002,128.8906731,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10064051,4.8,14.0,Cleanliness; Friendly service; Affordable amenities; Spacious room; Well-equipped facilities,Dated condition; Dirty furniture; Poor air conditioning; Lack of privacy; Odd layout,15:00,11:00,283000,202000,238000,418000,310000,359500,620000,450000,530000,620000,450000,530000
10059731,강릉 멍릉도원 애견펜션,강원특별자치도 강릉시 해안로621번길 12,37.81183836,128.8980004,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10059731,5.0,52.0,Pet-friendly amenities; Exceptional cleanliness; Aesthetic atmosphere; Well-equipped facilities; Value for money,Lack of privacy,15:00,11:00,163000,135000,152200,223000,185000,210200,197000,159000,183400,277000,239000,263400
3013358,강릉 파인시티호텔,강원도 강릉시 옥천로62번길 13,37.76079241,128.8991329,,Accommodation,호텔,Yanolja,https://nol.yanolja.com/stay/domestic/3013358,4.7,225.0,Friendly service; Cleanliness; Spacious room; Comfortable bed; Value for money,Air conditioning noise; Smoke odor,15:00,11:00,133330,77770,99440,183330,120000,145275,166660,88880,114162,255550,138880,188885
10054216,강릉 스테이큐나인,강원특별자치도 강릉시 주문진읍 해안로 1925,37.90176308,128.8305756,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10054216,4.5,34.0,Scenic view; Comfortable amenities; Relaxing atmosphere; Prompt service; Value for money,Privacy issues; Limited toiletries; Cleanliness concerns; Small bathroom; Expensive pool refill,15:00,11:00,335000,125000,188000,551080,182160,324875,563060,198000,335297,563060,198000,343015
10062450,강릉 유림스테이,강원특별자치도 강릉시 샘물터길2번길 16,37.75989594,128.8926588,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10062450,5.0,2.0,Beautiful interior; Clean rooms; Pleasant atmosphere; Private barbecue; Spacious yard,,15:00,11:00,199000,199000,199000,265050,265050,265050,265050,265050,265050,279000,279000,279000
10063220,강릉 꿈꾸는풍차애견동반펜션,강원특별자치도 강릉시 해안로711번길 27-9,37.81638816,128.8904657,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10063220,4.9,16.0,Cleanliness; Friendly service; Pet-friendly; Scenic view; Helpful staff,,15:00,11:00,259000,79000,132333,379000,109000,205666,379000,109000,205666,379000,109000,205666
24723,강릉(정동진) 호텔 모텔 탑스빌,강원도 강릉시 강동면 헌화로 1007-34,37.68558697,129.0365572,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/24723,4.7,695.0,Cleanliness; Friendly service; Comfortable amenities; Scenic view; Value for money,Lack of Netflix; Poor soundproofing; Stained linens,15:00,11:00,85000,30000,58615,165000,55000,112692,115000,30000,74615,245000,75000,158846
10064021,강릉 심상,강원특별자치도 강릉시 사천면 손맞이길 91-12,37.84216772,128.8664163,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10064021,5.0,1.0,Elegant ambiance; Friendly service; Tranquil atmosphere,,15:00,11:00,330000,220000,275000,380000,270000,325000,330000,220000,275000,380000,270000,325000
3006291,강릉 초록민박스파펜션,강원특별자치도 강릉시 연곡면 진고개로 1612-10,37.84664034,128.7151119,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/3006291,5.0,76.0,Cleanliness; Comfortable beds; Beautiful interior; Well-equipped kitchen; Excellent service,Small barbecue area,15:00,11:00,140000,130000,135000,190000,180000,185000,190000,180000,185000,190000,180000,185000
10044813,강릉 코지하우스펜션,강원도 강릉시 연곡면 진고개로 1784,37.84877231,128.7357999,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10044813,,4.0,Friendly service; Outdoor barbecue; Pleasant atmosphere; Scenic photography,Barbecue setup; Cleanliness; Mosquito issues; Food policies; Unpleasant odor,15:00,11:00,169400,73500,104288,233400,105500,154055,169400,73500,104288,308000,190800,232222
10040670,강릉(주문진) 바다,강원도 강릉시 주문진읍 신리천로 44-1,37.88424884,128.8261107,,Accommodation,모텔,Yanolja,https://nol.yanolja.com/stay/domestic/10040670,4.3,383.0,Clean bathroom; Friendly service; Good value; Comfortable stay; Effective air conditioning,Dated facilities,15:00,11:00,65000,40000,51000,90000,55000,69000,52000,32000,40800,130000,100000,114000
10062414,강릉 스테이인터뷰,강원특별자치도 강릉시 강동면 율곡로 1458,37.70794559,129.0122331,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10062414,5.0,5.0,Scenic views; Comfortable environment; Delicious breakfast; Friendly staff; Excellent value,,15:30,11:00,160000,110000,143333,230000,178200,211966,236610,187110,220110,330000,270000,310000
10063763,강릉 스테이키키 staykiki,강원특별자치도 강릉시 연곡면 성안길 52-35,37.85926121,128.8286107,,Accommodation,펜션,Yanolja,https://nol.yanolja.com/stay/domestic/10063763,5.0,1.0,Barbecue quality; Cleanliness,Insects,15:00,11:00,350000,350000,350000,450000,450000,450000,550000,550000,550000,550000,550000,550000
